geoidtxt,tractfips,chicago,mailreturnratecen2010,lowresponsescore,totpop,totunder5,hispanic,blackaloneorcombo,asianaloneorcombo,amerindaloneorcombo,nathawaloneorcombo,tothh,totpopinhhs,groupquarter,lephhs,lepspanhhs,lepindoeurhhs,lepapachhs,lepotherhhs,totpopbornoutus,fb2010plus,fb2000plus,owner_total,renter_total,hh_singleparent,hh_crowded,hh_owner_crowded,hh_renter_crowded,poverty_total,poverty_less100,poverty_less200,housingunits_total,units_2plus,units_10plus,nointernet,internet_nosub,internet,dialuponly,broadband_any,broadband_cablefiberopticdsl,broadband_cablefiberopticdslonly,cellular,cellularonly,satellite,satelliteonly,otheronly,hher15to34,hher35to54,hher55to64,hher65plus,moved2015later,move10to14,moved00to09,moved90to99,moved1989earlier,intfirsteng,intfirstbiling,intchoiceeng,intchoicebiling,mailtypenotknown,updateenumerate,remotealaska,updateleave
17031750500,7505,TRUE,80,25.7,"5,893",196,338,"4,717",9,61,0,"2,068","5,555",338,0,0,0,0,0,250,50,50,"1,263",805,375,12,12,0,"5,555","1,354","1,987","2,346",915,453,655,162,"1,251",0,"1,251","1,012",265,972,223,14,0,0,228,692,357,791,216,604,340,342,566,0,0,"2,346",0,0,0,0,0
17031750600,7506,TRUE,80.7,26.9,"3,663",239,0,"3,467",0,0,0,"1,257","3,659",4,0,0,0,0,0,91,0,1,876,381,184,10,10,0,"3,663","1,350","1,778","1,426",98,0,212,226,819,0,819,604,193,573,150,128,26,0,106,446,283,422,114,225,309,76,533,0,0,"1,426",0,0,0,0,0
17031760801,7608.01,TRUE,70.4,25,"4,298",349,526,182,"1,097",16,57,"2,128","4,298",0,240,14,144,36,46,"2,264",901,"1,641",394,"1,734",170,89,22,67,"4,298",464,"1,442","2,320","2,268","1,615",335,106,"1,687",0,"1,687","1,549",548,"1,081",77,63,0,0,912,742,295,179,751,823,440,76,38,"2,320",0,0,0,0,0,0,0
17031760802,7608.02,TRUE,85.2,16.3,"2,544",79,95,38,28,0,9,"1,123","2,544",0,168,0,160,0,8,841,82,276,848,275,85,37,14,23,"2,544",329,817,"1,180",542,400,361,9,753,7,746,613,226,476,96,42,21,0,124,284,294,421,57,368,227,209,262,"1,180",0,0,0,0,0,0,0
17031760803,7608.03,TRUE,72.2,21.3,"5,707",261,432,70,596,0,0,"2,818","5,697",10,946,40,664,125,117,"3,555","1,094","2,375","1,086","1,732",237,31,14,17,"5,707",854,"2,403","3,085","2,996","1,191",495,138,"2,185",0,"2,185","1,891",666,"1,314",253,36,0,41,691,969,461,697,655,959,683,272,249,"3,085",0,0,0,0,0,0,0
17031830500,8305,TRUE,71.8,32.7,"4,959",349,"4,893",102,0,15,0,"1,103","4,959",0,217,217,0,0,0,"2,488",97,714,674,429,227,167,109,58,"4,959","1,543","3,057","1,256",416,11,309,42,752,0,752,589,292,438,130,33,22,0,120,584,183,216,112,319,226,217,229,0,"1,256",0,0,0,0,0,0
17031830600,8306,TRUE,71.9,30.8,"4,861",202,"2,134",762,341,51,28,"1,906","4,840",21,268,185,64,8,11,"1,378",116,563,464,"1,442",195,151,7,144,"4,841","1,125","2,274","2,257","2,091",776,398,38,"1,470",0,"1,470","1,336",472,998,121,29,0,0,692,774,280,160,416,798,514,73,105,"2,257",0,0,0,0,0,0,0
17031830700,8307,TRUE,72.1,28.4,"3,693",122,372,"1,466",323,59,0,"1,749","3,340",353,116,38,33,39,6,991,135,457,523,"1,226",122,106,38,68,"3,661",914,"1,521","2,067","2,033","1,296",363,129,"1,257",6,"1,251","1,073",331,893,103,97,27,0,540,694,287,228,471,713,375,115,75,"2,067",0,0,0,0,0,0,0
17031830800,8308,TRUE,80.4,22.5,"2,512",156,420,72,109,42,0,"1,408","2,512",0,35,0,35,0,0,272,68,136,268,"1,140",19,24,0,24,"2,512",154,393,"1,429","1,305",819,66,0,"1,342",17,"1,325","1,233",283,"1,032",45,79,10,0,648,551,137,72,484,583,222,86,33,"1,429",0,0,0,0,0,0,0
17031830900,8309,TRUE,77.1,24.3,"3,089",118,"1,055",154,262,55,0,"1,280","3,082",7,37,37,0,0,0,644,68,151,658,622,63,9,0,9,"3,057",169,361,"1,401","1,028",362,55,48,"1,177",0,"1,177","1,111",220,947,45,104,0,0,485,560,118,117,318,460,314,90,98,"1,401",0,0,0,0,0,0,0
17031831000,8310,TRUE,82.1,22,"2,195",160,166,20,173,0,0,"1,071","2,195",0,7,0,7,0,0,157,40,84,684,387,19,0,0,0,"2,195",15,140,"1,178",856,327,25,7,"1,039",0,"1,039",988,155,884,23,75,0,0,406,485,106,74,331,409,278,43,10,"1,178",0,0,0,0,0,0,0
17031831100,8311,TRUE,70.8,26.7,"7,891",473,"4,857",45,458,96,0,"2,680","7,886",5,629,347,264,18,0,"3,161",453,932,"1,117","1,563",194,141,20,121,"7,875",805,"3,346","2,940","2,423",103,598,87,"1,995",60,"1,935","1,586",623,"1,164",179,201,101,0,668,"1,230",323,459,336,"1,199",598,324,223,0,"2,940",0,0,0,0,0,0
17031831200,8312,TRUE,66.8,29.9,"4,838",440,"4,280",314,66,60,0,"1,396","4,814",24,397,384,13,0,0,"1,882",276,754,584,812,124,131,33,98,"4,838","1,013","2,591","1,643","1,371",83,353,135,908,0,908,704,325,508,144,63,29,10,228,725,144,299,180,482,463,118,153,0,0,0,"1,643",0,0,0,0
17031831300,8313,TRUE,55.5,31.5,"1,047",28,464,536,32,18,0,365,"1,047",0,7,7,0,0,0,55,0,0,210,155,69,23,9,14,"1,047",219,446,392,161,7,109,14,242,0,242,226,29,206,16,29,0,0,25,134,97,109,69,41,132,54,69,0,0,0,392,0,0,0,0
17031831400,8314,TRUE,65.8,30.4,"2,976",154,689,"1,978",35,26,7,981,"2,705",271,32,27,0,5,0,273,57,85,375,606,259,20,20,0,"2,705",647,"1,311","1,098",756,72,256,78,647,0,647,522,105,509,93,52,0,0,239,300,229,213,197,313,216,143,112,0,0,"1,098",0,0,0,0,0
17031831500,8315,TRUE,75.7,29,"3,720",357,"2,376",121,159,60,0,"1,187","3,704",16,198,70,128,0,0,"1,383",182,422,713,474,221,50,24,26,"3,720",437,"1,377","1,339",643,164,340,47,800,0,800,734,240,418,30,112,0,16,244,500,279,164,236,346,367,103,135,0,"1,339",0,0,0,0,0,0
17031831600,8316,TRUE,74.4,26.2,"7,451",494,"5,259",676,29,382,0,"2,337","7,441",10,354,243,111,0,0,"1,666",200,463,"1,183","1,154",377,82,23,59,"7,451",651,"2,817","2,706","1,476",616,684,145,"1,508",0,"1,508","1,263",500,978,171,121,0,0,408,787,343,799,425,592,635,421,264,0,0,0,"2,706",0,0,0,0
17031831700,8317,TRUE,64.5,25.9,"2,500",157,"1,562",59,313,4,0,764,"2,500",0,148,86,45,17,0,864,16,234,409,355,85,49,14,35,"2,488",426,893,834,436,65,50,6,708,0,708,583,185,485,98,25,10,5,102,333,207,122,183,241,219,80,41,0,834,0,0,0,0,0,0
17031831800,8318,TRUE,76.3,24.2,"6,194",375,"1,210",172,"1,629",0,39,"2,176","5,808",386,296,44,124,59,69,"2,427",609,"1,183","1,016","1,160",179,72,18,54,"5,776",954,"2,274","2,457","1,836",302,336,193,"1,647",0,"1,647","1,444",417,"1,213",111,63,0,17,435,673,446,622,364,627,493,420,272,"2,457",0,0,0,0,0,0,0
17031831900,8319,TRUE,81,24.4,"2,913",131,238,129,205,19,81,"1,346","2,908",5,10,10,0,0,0,225,47,130,540,806,7,11,0,11,"2,913",162,297,"1,528","1,328",451,12,9,"1,325",0,"1,325","1,197",191,"1,119",91,96,0,9,801,435,68,42,451,595,192,66,42,"1,528",0,0,0,0,0,0,0
17031832000,8320,TRUE,80.1,27.9,"1,781",73,84,62,211,6,0,822,"1,768",13,0,0,0,0,0,132,0,68,343,479,6,5,0,5,"1,781",216,399,899,845,207,5,15,802,0,802,776,155,642,22,13,0,0,514,255,37,16,338,344,78,40,22,899,0,0,0,0,0,0,0
17031832100,8321,TRUE,69.8,29.3,"3,533",223,315,802,170,34,0,"1,826","3,533",0,56,41,6,0,9,552,112,402,509,"1,317",133,43,0,43,"3,506",398,747,"1,970","1,859","1,130",146,72,"1,608",12,"1,596","1,422",328,"1,251",143,51,17,0,"1,016",617,76,117,561,826,332,65,42,"1,970",0,0,0,0,0,0,0
17031832200,8322,TRUE,70.1,26.4,"3,289",364,482,179,214,11,22,"1,478","3,284",5,28,10,18,0,0,262,38,56,550,928,71,10,0,10,"3,289",212,471,"1,647","1,277",81,115,75,"1,288",0,"1,288","1,244",244,"1,044",44,33,0,0,704,618,101,55,450,627,281,86,34,"1,647",0,0,0,0,0,0,0
17031832300,8323,TRUE,74.5,25.5,"2,001",189,462,40,264,30,1,891,"1,983",18,21,0,5,16,0,267,23,54,387,504,13,0,0,0,"2,001",145,364,964,732,77,48,6,837,0,837,764,140,678,63,22,0,6,511,251,89,40,306,376,147,44,18,964,0,0,0,0,0,0,0
17031832400,8324,TRUE,74.2,26.4,"3,038",288,889,166,225,0,0,"1,191","3,038",0,84,84,0,0,0,643,98,298,650,541,37,37,10,27,"3,031",222,541,"1,480","1,162",277,130,30,"1,031",0,"1,031",919,248,776,68,52,7,0,502,480,120,89,340,481,190,58,122,"1,480",0,0,0,0,0,0,0
17031832500,8325,TRUE,78.6,22.1,"3,551",232,204,192,174,28,0,"1,408","3,098",453,124,30,94,0,0,393,39,95,740,668,59,30,0,30,"3,116",288,447,"1,476",965,374,188,0,"1,220",9,"1,211","1,098",285,926,113,42,0,0,447,544,120,297,326,620,250,129,83,"1,476",0,0,0,0,0,0,0
17031832600,8326,TRUE,79.2,22.4,"3,780",296,172,39,369,22,23,"1,671","3,775",5,16,16,0,0,0,431,152,273,897,774,24,0,0,0,"3,780",243,437,"1,899","1,339",280,44,16,"1,611",0,"1,611","1,489",353,"1,258",122,22,0,0,884,498,132,157,506,681,221,152,111,"1,899",0,0,0,0,0,0,0
17031832900,8329,TRUE,73.3,26.6,"2,322",113,205,68,487,0,0,875,"2,217",105,48,11,0,26,11,405,252,274,265,610,31,0,0,0,"2,222",803,"1,083","1,009",828,53,66,0,809,0,809,742,210,586,54,24,11,2,527,153,103,92,266,409,60,42,98,"1,009",0,0,0,0,0,0,0
17031833000,8330,TRUE,80.9,23.8,"4,138",233,333,633,420,24,21,"2,377","4,138",0,19,0,0,19,0,393,77,240,901,"1,476",25,46,0,46,"4,138",510,595,"2,632","2,483","2,311",234,157,"1,986",0,"1,986","1,761",248,"1,712",156,163,0,0,"1,225",804,222,126,"1,008",768,552,49,0,"2,632",0,0,0,0,0,0,0
17031833100,8331,TRUE,82.6,21.1,"7,250",630,499,965,"1,365",54,0,"3,719","6,768",482,63,30,0,33,0,753,91,385,"2,276","1,443",117,89,24,65,"6,952",806,"1,089","3,910","3,467","2,981",259,153,"3,307",0,"3,307","3,074",335,"2,922",130,176,18,16,"1,363","1,705",292,359,946,"1,406","1,263",74,30,"3,910",0,0,0,0,0,0,0
17031833300,8333,TRUE,63.9,29.3,"2,699",112,257,168,"1,141",16,11,948,"2,695",4,53,6,0,40,7,855,484,680,327,621,0,49,15,34,"2,699","1,163","1,515","1,108",885,193,76,72,800,0,800,742,157,627,42,44,0,0,564,185,36,163,368,301,170,68,41,"1,108",0,0,0,0,0,0,0
17031833900,8339,TRUE,61.4,36.8,"2,530",211,"1,280","1,252",30,8,0,794,"2,521",9,157,157,0,0,0,496,2,132,221,573,232,48,4,44,"2,530",857,"1,656","1,079",819,23,226,34,534,0,534,290,41,489,225,21,0,0,161,299,146,188,143,251,163,97,140,0,0,0,"1,079",0,0,0,0
17031834000,8340,TRUE,73.5,33.5,"2,926",250,0,"2,886",31,19,0,"1,116","2,926",0,0,0,0,0,0,26,0,0,123,993,361,14,4,10,"2,898",848,"1,728","1,488",170,53,411,32,673,7,666,406,226,403,188,51,16,21,215,301,321,279,333,265,228,144,146,0,0,"1,488",0,0,0,0,0
17031834200,8342,TRUE,70.6,31.1,"4,249",406,49,"4,184",0,0,19,"1,634","4,231",18,17,10,7,0,0,56,14,33,595,"1,039",421,36,0,36,"4,249",765,"1,371","2,421","1,747",145,407,213,"1,014",0,"1,014",833,191,798,77,205,25,0,382,664,212,376,312,586,219,286,231,0,0,"2,421",0,0,0,0,0
17031834300,8343,TRUE,72.7,27.2,"6,004",444,55,"5,817",93,32,0,"2,532","5,999",5,18,18,0,0,0,161,0,68,"1,699",833,326,14,14,0,"6,004","1,093","2,140","2,893",907,441,669,98,"1,765",14,"1,751","1,444",581,"1,156",267,86,14,0,239,758,580,955,183,844,425,282,798,0,0,"2,893",0,0,0,0,0
17031834400,8344,TRUE,70.5,32,"4,390",248,65,"4,161",29,0,0,"1,626","4,344",46,9,0,9,0,0,91,26,26,633,993,415,99,99,0,"4,390","1,134","1,842","1,957","1,580",243,244,6,"1,376",0,"1,376","1,162",378,936,196,26,0,8,288,736,289,313,209,726,352,175,164,"1,957",0,0,0,0,0,0,0
17031834500,8345,TRUE,56.5,38.3,"1,376",123,0,"1,305",0,38,0,493,"1,376",0,12,12,0,0,0,12,12,12,62,431,215,23,0,23,"1,370",486,978,677,549,86,130,18,345,0,345,311,45,252,29,44,5,0,110,231,106,46,90,226,94,46,37,0,0,677,0,0,0,0,0
17031834600,8346,TRUE,60.9,34.2,"1,975",133,224,"1,737",0,0,0,900,"1,931",44,0,0,0,0,0,83,0,25,209,691,165,43,0,43,"1,975",794,"1,338","1,377",938,204,356,67,477,0,477,289,115,347,188,17,0,0,127,342,141,290,132,224,254,109,181,0,0,"1,377",0,0,0,0,0
17031834700,8347,TRUE,60.5,35.7,"1,426",136,111,"1,278",42,13,0,541,"1,397",29,13,0,0,13,0,73,1,16,45,496,166,13,0,13,"1,412",738,"1,086","1,032",831,164,231,12,298,0,298,181,39,241,104,18,13,0,155,153,91,142,113,232,93,48,55,0,0,"1,032",0,0,0,0,0
17031834800,8348,TRUE,60.3,32.7,"1,546",112,83,"1,462",7,0,0,719,"1,537",9,0,0,0,0,0,58,0,14,148,571,112,0,0,0,"1,539",671,"1,003","1,022",756,231,339,73,307,0,307,216,81,226,91,20,0,0,63,248,148,260,146,237,194,63,79,0,0,"1,022",0,0,0,0,0
17031834900,8349,TRUE,65.7,30.5,"1,615",52,4,"1,595",0,33,0,726,"1,578",37,0,0,0,0,0,16,10,16,192,534,142,13,0,13,"1,615",813,"1,147",995,666,204,486,30,210,0,210,125,34,157,73,4,0,12,69,217,142,298,131,271,184,44,96,0,0,995,0,0,0,0,0
17031835000,8350,TRUE,70.1,34,"5,622",389,"2,458","3,197",1,0,16,"1,929","5,616",6,128,91,27,0,10,"1,024",54,341,667,"1,262",420,126,37,89,"5,540","1,816","3,934","2,296","1,567",237,703,201,"1,025",0,"1,025",724,99,918,292,49,0,0,382,699,272,576,311,739,480,211,188,0,0,0,"2,296",0,0,0,0
17031835100,8351,TRUE,68.8,30.9,"5,505",345,"4,500",939,54,40,0,"1,357","5,492",13,133,133,0,0,0,"1,786",35,365,835,522,339,106,29,77,"5,505","1,168","2,774","1,524",670,13,291,157,909,8,901,663,66,835,223,71,0,0,234,492,323,308,92,475,422,274,94,0,0,0,"1,524",0,0,0,0
17031835200,8352,TRUE,70.4,26.3,"2,020",118,"1,358",167,79,163,0,676,"2,020",0,130,52,55,23,0,684,54,169,437,239,79,19,5,14,"2,020",193,634,731,321,110,164,29,483,0,483,374,47,403,72,27,13,15,137,273,153,113,69,208,235,86,78,0,0,0,731,0,0,0,0
17031835500,8355,TRUE,63.4,28.7,"1,479",49,51,"1,383",0,0,0,704,"1,469",10,19,6,13,0,0,80,13,33,209,495,58,14,0,14,"1,479",563,"1,029",967,709,383,270,44,390,0,390,254,56,334,118,30,0,0,19,187,180,318,106,235,195,65,103,0,0,967,0,0,0,0,0
17031835600,8356,TRUE,58,29.9,841,42,91,750,0,0,0,366,841,0,6,6,0,0,0,40,0,19,79,287,34,12,0,12,837,97,465,535,437,62,163,2,201,0,201,140,50,151,61,0,0,0,39,62,32,233,40,103,88,117,18,0,0,535,0,0,0,0,0
17031835800,8358,TRUE,65.4,32.8,"1,858",187,32,"1,784",14,41,0,650,"1,858",0,8,8,0,0,0,0,0,0,216,434,176,26,0,26,"1,858",791,"1,114",747,677,47,47,8,595,0,595,540,43,552,55,15,0,0,121,335,119,75,206,178,251,6,9,747,0,0,0,0,0,0,0
17031835900,8359,TRUE,69.5,31.9,"3,190",182,71,"3,080",19,0,0,"1,480","3,166",24,19,0,0,19,0,27,0,0,239,"1,241",369,19,0,19,"3,165","1,361","2,144","1,709","1,455",442,561,24,895,0,895,820,197,681,49,49,8,0,167,626,238,449,321,664,379,53,63,0,0,"1,709",0,0,0,0,0
17031836000,8360,TRUE,64.6,31.2,"2,785",277,28,"2,711",17,6,0,938,"2,785",0,12,12,0,0,0,17,0,0,480,458,281,25,0,25,"2,754",809,"1,040","1,116",700,62,163,32,743,0,743,651,107,613,92,93,0,0,201,474,153,110,123,280,403,78,54,"1,116",0,0,0,0,0,0,0
17031836100,8361,TRUE,56.1,35.6,"2,039",192,102,"1,877",8,0,0,764,"2,039",0,25,0,17,8,0,104,15,32,134,630,215,25,0,25,"2,039",838,"1,208",940,820,330,246,56,462,0,462,346,59,376,97,37,19,0,234,238,144,148,206,337,134,39,48,0,0,940,0,0,0,0,0
17031836200,8362,TRUE,83.3,30.3,"1,604",9,127,130,310,0,0,126,276,"1,328",0,0,0,0,0,251,171,197,86,40,0,0,0,0,299,63,95,138,102,50,4,13,109,0,109,91,12,97,14,4,0,0,39,42,20,25,17,32,30,9,38,138,0,0,0,0,0,0,0
17031836300,8363,TRUE,70.3,24,"1,488",64,39,704,63,14,0,662,"1,455",33,7,0,0,7,0,175,71,145,205,457,21,0,0,0,"1,480",384,568,738,680,294,53,62,547,0,547,476,116,411,50,21,7,7,219,170,90,183,128,261,131,50,92,738,0,0,0,0,0,0,0
17031836400,8364,TRUE,75,30.5,"3,737",263,232,"3,328",107,10,0,"1,774","3,737",0,0,0,0,0,0,224,0,58,504,"1,270",410,9,9,0,"3,737","1,109","1,858","1,851","1,481",998,420,76,"1,278",0,"1,278","1,105",180,"1,082",164,40,0,0,306,777,333,358,369,773,499,102,31,"1,851",0,0,0,0,0,0,0
17031836500,8365,TRUE,64.7,36.8,"1,610",143,0,"1,596",0,0,0,665,"1,610",0,8,0,0,0,8,136,19,50,47,618,223,19,0,19,"1,610",397,854,738,671,383,193,0,472,0,472,353,117,355,106,13,0,0,148,332,108,77,102,315,199,37,12,738,0,0,0,0,0,0,0
17031836600,8366,TRUE,66.6,32,"2,291",66,"1,212",812,13,84,0,904,"2,278",13,50,50,0,0,0,189,0,80,343,561,166,66,20,46,"2,278",403,"1,122","1,142",938,194,186,30,688,0,688,470,103,555,165,43,0,22,153,403,152,196,59,363,170,106,206,"1,142",0,0,0,0,0,0,0
17031836700,8367,TRUE,60.1,35.2,"2,422",224,710,"1,587",6,0,0,884,"2,420",2,82,61,15,6,0,154,6,63,266,618,256,72,6,66,"2,422",940,"1,655","1,020",821,208,296,89,499,0,499,341,103,396,148,5,0,0,238,345,151,150,211,309,177,52,135,0,0,"1,020",0,0,0,0,0
17031836800,8368,TRUE,63,33.6,"2,164",189,44,"2,012",0,0,0,826,"2,127",37,0,0,0,0,0,0,0,0,123,703,191,33,0,33,"2,164","1,483","1,821","1,131",983,355,386,22,418,0,418,260,51,365,155,23,0,0,155,355,139,177,190,251,262,61,62,0,0,"1,131",0,0,0,0,0
17031836900,8369,TRUE,55.2,33.8,"1,251",139,96,"1,050",11,8,0,449,"1,251",0,17,17,0,0,0,47,0,12,67,382,182,8,8,0,"1,251",509,990,586,529,116,122,0,327,0,327,247,68,259,80,5,0,0,121,205,92,31,33,182,182,15,37,586,0,0,0,0,0,0,0
17031837000,8370,TRUE,58.8,33.1,"1,950",166,97,"1,709",7,47,0,754,"1,944",6,8,8,0,0,0,82,37,60,192,562,287,36,6,30,"1,932",925,"1,298",919,768,281,311,87,356,0,356,245,80,270,99,29,0,6,166,271,200,117,145,240,266,35,68,0,0,919,0,0,0,0,0
17031837100,8371,TRUE,70.4,27.8,"1,596",79,182,"1,106",30,0,5,736,"1,530",66,22,22,0,0,0,85,5,15,254,482,69,5,0,5,"1,596",387,860,872,656,236,266,51,419,0,419,310,54,339,105,12,0,4,129,259,68,280,153,281,219,58,25,872,0,0,0,0,0,0,0
17031837300,8373,TRUE,67.8,34.4,"2,607",285,110,"2,333",71,0,0,748,"2,266",341,7,7,0,0,0,30,14,14,285,463,264,68,0,68,"2,266",756,"1,516",897,833,8,253,48,447,7,440,386,80,356,40,37,0,0,219,238,87,204,154,187,161,105,141,897,0,0,0,0,0,0,0
17031837400,8374,TRUE,56,34.3,"2,460",140,21,"2,267",7,15,0,702,"2,093",367,0,0,0,0,0,48,0,25,122,580,222,35,18,17,"2,443","1,057","1,461",858,767,45,211,54,437,0,437,335,49,388,70,32,0,0,132,293,189,88,156,272,181,21,72,0,0,858,0,0,0,0,0
17031837800,8378,TRUE,59,33,"2,662",192,126,"1,922",123,16,0,949,"2,381",281,18,0,18,0,0,157,80,107,201,748,163,19,0,19,"2,434",782,"1,178","1,195",926,255,137,25,787,0,787,666,48,731,121,25,0,0,272,428,141,108,248,377,170,137,17,"1,195",0,0,0,0,0,0,0
17031838000,8380,TRUE,73.3,31.9,"2,577",294,369,"1,826",86,46,75,"1,219","2,577",0,17,8,0,0,9,256,105,192,307,912,207,51,17,34,"2,577",937,"1,539","1,354","1,175",710,354,22,843,0,843,754,179,656,81,54,0,0,256,367,280,316,273,529,277,87,53,0,0,"1,354",0,0,0,0,0
17031838100,8381,TRUE,71.8,26.8,"1,760",51,205,856,232,0,0,"1,131","1,739",21,36,0,10,26,0,271,163,206,140,991,33,28,0,28,"1,760",649,959,"1,346","1,285","1,122",465,58,608,0,608,534,150,449,65,48,0,0,227,310,224,370,303,526,220,62,20,"1,346",0,0,0,0,0,0,0
17031838200,8382,TRUE,62.5,30.3,"1,976",0,290,533,346,11,2,387,969,"1,007",23,6,7,10,0,528,308,377,152,235,13,0,0,0,969,334,489,419,319,24,51,34,302,0,302,263,63,239,39,11,0,0,155,108,62,62,101,133,48,58,47,419,0,0,0,0,0,0,0
17031838300,8383,TRUE,73.8,28.9,"1,425",110,57,589,335,0,0,666,"1,290",135,19,0,0,19,0,186,17,81,171,495,56,10,0,10,"1,295",248,380,736,605,521,86,28,552,4,548,514,162,386,34,34,0,0,261,234,99,72,213,250,174,18,11,736,0,0,0,0,0,0,0
17031838600,8386,TRUE,56.9,38.9,"1,507",220,109,"1,406",3,0,3,556,"1,365",142,0,0,0,0,0,38,11,38,27,529,242,22,0,22,"1,365",699,"1,215",639,580,203,227,61,268,0,268,218,39,214,45,25,1,0,128,179,108,141,97,315,87,15,42,0,0,639,0,0,0,0,0
17031838700,8387,TRUE,58.8,37.7,"4,311",341,183,"4,208",0,0,0,"1,550","4,306",5,0,0,0,0,0,0,0,0,242,"1,308",581,54,0,54,"4,302","1,940","3,090","1,909","1,794",117,501,180,869,0,869,665,144,657,157,69,0,22,395,673,197,285,275,489,552,51,183,0,0,"1,909",0,0,0,0,0
17031838800,8388,TRUE,69.1,33.4,"3,173",169,"1,388","1,615",0,0,0,"1,131","3,173",0,146,146,0,0,0,586,0,151,448,683,269,44,0,44,"3,173","1,349","1,906","1,294",526,36,412,9,710,0,710,382,133,577,309,28,0,0,270,458,122,281,138,402,271,73,247,0,0,0,"1,294",0,0,0,0
17031839000,8390,TRUE,80.4,24.2,"8,789",269,706,"1,296","1,344",33,7,"4,789","8,446",343,153,25,0,128,0,"1,426",447,921,"1,907","2,882",154,129,40,89,"8,446","1,413","1,997","5,645","5,136","5,065",137,501,"4,151",0,"4,151","3,927",794,"3,312",179,182,0,0,"2,291","1,451",538,509,"2,155","1,318",866,245,205,"5,645",0,0,0,0,0,0,0
17031839100,8391,TRUE,76.5,29,"7,352",103,752,808,"1,839",137,0,"3,670","5,926","1,426",115,27,0,80,8,"2,010",861,"1,346","1,162","2,508",46,152,20,132,"5,945",677,925,"4,438","4,384","4,357",67,154,"3,449",0,"3,449","3,248",532,"2,855",139,258,8,0,"2,228","1,019",254,169,"1,800","1,397",361,79,33,"4,438",0,0,0,0,0,0,0
17031839200,8392,TRUE,72.5,25.8,"2,452",140,136,"1,622",474,15,0,"1,375","2,447",5,165,0,21,131,13,664,240,500,473,902,87,55,0,55,"2,430",555,"1,067","1,685","1,493","1,412",272,0,"1,103",22,"1,081",832,258,823,236,43,0,0,224,458,197,496,125,606,378,139,127,"1,685",0,0,0,0,0,0,0
17031839500,8395,TRUE,73.8,21.3,"1,510",38,47,"1,064",152,8,3,695,"1,354",156,5,5,0,0,0,148,121,121,283,412,25,13,13,0,"1,354",440,641,910,629,424,202,23,470,0,470,356,112,325,80,4,4,25,102,123,105,365,178,131,200,108,78,0,0,910,0,0,0,0,0
17031839600,8396,TRUE,63.9,24.1,"1,367",57,78,"1,228",5,0,0,759,"1,332",35,0,0,0,0,0,32,0,0,285,474,106,0,0,0,"1,367",182,545,918,610,322,283,36,440,9,431,331,76,351,81,19,4,0,63,244,145,307,107,318,227,42,65,918,0,0,0,0,0,0,0
17031839700,8397,TRUE,67,26.7,"4,510",297,"1,591",159,"1,162",66,0,"1,829","4,510",0,188,93,0,95,0,"1,040",180,376,830,999,172,44,19,25,"4,510",930,"1,648","1,994","1,352",134,359,35,"1,435",0,"1,435","1,218",303,"1,114",189,82,18,0,582,583,298,366,286,613,480,136,314,"1,994",0,0,0,0,0,0,0
17031839800,8398,TRUE,67.3,23.9,"2,831",156,588,92,968,0,0,"1,190","2,818",13,233,38,24,171,0,"1,075",384,578,458,732,84,32,0,32,"2,820",494,985,"1,275","1,031",33,145,23,"1,022",0,"1,022",869,206,804,141,22,12,0,390,339,247,214,231,472,215,113,159,"1,275",0,0,0,0,0,0,0
17031839900,8399,TRUE,67.4,23.7,"4,419",311,"1,137",218,941,57,0,"1,830","4,419",0,87,10,8,69,0,868,153,392,"1,010",820,153,67,32,35,"4,419",653,"1,373","2,000","1,144",274,254,52,"1,524",15,"1,509","1,352",243,"1,222",141,98,16,0,452,678,356,344,286,488,621,166,269,"2,000",0,0,0,0,0,0,0
17031840000,8400,TRUE,68.7,22.5,"2,881",247,584,24,"1,128",22,0,"1,010","2,881",0,152,0,0,152,0,947,285,546,620,390,53,73,73,0,"2,842",396,873,"1,057",598,22,101,0,909,0,909,839,203,706,70,24,0,0,243,420,230,117,125,254,315,193,123,"1,057",0,0,0,0,0,0,0
17031840100,8401,TRUE,67.6,25.3,"3,176",122,446,129,"1,955",0,0,"1,068","3,171",5,172,0,0,172,0,"1,513",277,979,407,661,46,65,20,45,"3,176",488,"1,574","1,133",890,31,180,12,876,2,874,741,116,749,83,69,9,0,226,500,104,238,204,350,214,49,251,"1,133",0,0,0,0,0,0,0
17031840200,8402,TRUE,70.8,22.6,"2,488",82,407,80,"1,465",0,0,836,"2,479",9,215,0,14,201,0,"1,167",109,420,488,348,48,65,43,22,"2,467",320,955,885,494,60,87,5,744,0,744,654,236,493,84,18,0,6,186,348,146,156,108,229,256,90,153,885,0,0,0,0,0,0,0
17031840300,8403,TRUE,71.6,27.6,"3,872",236,"1,978",70,"1,135",0,0,"1,211","3,872",0,275,149,0,126,0,"1,490",239,576,808,403,181,32,32,0,"3,829",837,"1,657","1,295",540,10,139,28,"1,044",8,"1,036",774,170,813,196,83,28,0,188,583,233,207,161,334,258,233,225,0,"1,295",0,0,0,0,0,0
